tweet,text_label
jaimescudi_: tonybthrz_: jaimescudi_: i swear if oomf try talking to me tomorrow  barackobama pussy,bullying
jama_jam: you bitches be pretending to be tf crazy you aint never lied,bullying
jasmyncyniquee: white_thunduh k bye hoe um bye ,bullying
jayswaggkillah: jackies a retard blondeproblems at least i can make a grilled cheese,bullying
jboii: ima keep on giving these pussy ass niggas ah reason to hate ,bullying
jethromass: photo: http://tco/cxrsbvhpw he is in sole heaven,nonbullying
jgabsss: stacey dash won &; http://tco/pdlgrjol baddest bitch evaaaa,bullying
juicyyyjayyyy: side bitch sunday &;&;&; &;&;&;,bullying
k_eazy: facts what baldheaded bitch made this shit &;&;&;&; http://tco/fdyojptxglmao &;&;,bullying
kayreneeee_: fuck wit us and then we tweakin hoe shmurda,bullying
kazooook: we actin like its the th day wesgodlaflare http://tco/sgmtevpat&;spook,nonbullying
kikistfu: ill break that lil bitch neck and wont even feel sorry about it savage,bullying
leikant: this is so fucking hot scally sneakersex sockfetish sniff trainersex http://tco/tubivxbxco love me some kinky scallies,bullying
likemicah: yall dumb ass niggas be so pressed to have hoes yall weak as fuck as fuck weed over hoes oreos too,bullying
lildurk_: i can turn yo bitch into a eaterrrrrrrrr,bullying
lildurk_: i dont trust dese hoes nikki told st where i stay at all my fans screen shot asap we finna come to chiraq and shoot sumn,bullying
marackaf: &;white_thunduh: aye yall ima tryout for the bowling team frfr&; tryouts passed tho no theres two more retard,bullying
maybe: now u got what u want bitch  enjoy it http://tco/glqzwtgmj now this is a crazy party i would love to attend,bullying
metroadlib: colored contacts in your eyesblinders on minecause i cant see you at all lmao,nonbullying
michelle_westt: facts poonsoaker: only the dudes with hoes say they dont got hoes&; j_austin,bullying
midywidey_: im rea start smacking bitches period  bluffin at its best,bullying
molssyo: lifes a bitch and then you die thats why we get high cause you neva know when youre gonna go my sister is perfect (:,bullying
molssyo: one of us is on drugs and its me but youre still wrong &; currieburry hahahahahahah im a bitch sometimes (:,bullying
morgandaylee: im feeling pretty fuckin ghetto smh,bullying
nohands_: tolife_: nohands_: dejaaleeann_: b_coleman swears im  man easily easily behind austin nip,nonbullying
obey_jrock__: this is a true ride or die bitch &; http://tco/bkwhxfkw what the fuck hahahahah,bullying
oldpicsarchive: hgwells and charlie chaplin http://tco/stiddhkwt history photography,nonbullying
ortiz_jaylene: all i see is brunos bitch ass on my twitter now wtf brunos all that she sees (drake voice),bullying
ozzie_garza: white_thunduh im about to cool faggot chill tf is cool nigga,bullying
ozzie_garza: white_thunduh im so sure bitch frfr tf,bullying
poppunksucks: twitter is not a source of news broadcast you fucking retards it is when nbc abc cnn fox etc are all keeping quiet,bullying
queendulaaa: got a couple bitches saying they know me but i&;ma let the money talk for me &;&; and im like wwyd,bullying
realfortes: grudges are for weirdosand bitches,bullying
rhythmixx_: i told mariam to but cigarettes for her birthdayyou also called me trash rn,nonbullying
riananewman: edham brownies tonight what kind,nonbullying
rollyup: no text back i dont give a fuck ill text another bitch damn someone is hurt lol,bullying
ronald_iongi: ummmmmm okay http://tco/bvlscik you got hoes from left to right &;&; do yah thang,bullying
royalswagg_: using y=mxb to find the slope of that ass,bullying
rugbysocklad: fit lads nice gear http://tco/thnxxlcm these scally lads n trainers would get it,nonbullying
rugbysocklad: hell yeah bro http://tco/yibudc fuck yeah sexy scally lad in hot gear,bullying
rugbysocklad: helping out a mate http://tco/emnadoqoj i love scally play fuck yeah,bullying
rugbysocklad: lads being lads http://tco/fujcyjof fuck yeah i love scally lad action hot trainers too,bullying
savage_twotone: next year bitches is gonna be like you gotta promise you wont expose me &;&;&;,bullying
scallynikelad: &;sleazytwinks: so hot rt opcinjen: lick it bitch http://tco/jloukqdcom&; fuck yeah eat that trainer u dirty fucker,bullying
sierrabernia: &;tg_cincokilby: yall think celebrity pussy different from the locals &;&; yeah meghan goods is,bullying
sleepy_yongguk: i saw an ajumma walk out in the beginning saying wow this is so trash that i cant even listen to it &; lmaoo,nonbullying
sniffsockslad: need these sox http://tco/xydbrchxh fuck yeah i love a kinky scally lad w/ rank sox and sneaks,bullying
snoleezey: i dont ever expose females like that thats childish bitch nigga shiiii,bullying
socass_: sexilexi: socass_ yasss*trys new things with bestfriend**bitch who do you love*,bullying
socass_: dude remember this wop video sexilexi http://tco/pheuboqbu omg where did you find that,nonbullying
soxandjox: thick raw fuck http://tco/grvuhcebn damn his man pussy is getting a workout,bullying
soxdawg: rawr rt skinrubberboi: my sexy french scally i love him frenchscally http://tco/idqrakz sexy scally woof woof,nonbullying
splurgb_: nothin in life is free some of you bitches need to write that on ya panties&;&;,bullying
stephencdo: currieburry if one of you bitches want some of my burrito u can catch me at potosino huh haha,bullying
talibanshawtyy: niggas whole hoes out here cuz couldnt had said it better&;,bullying
theaveragerocks: hardcore way to eat mac and cheese boil water  snort cheese powder drink boiling water  fuck bitches,bullying
thebravebird: yourenotmytype if my fade is perpetually fresher than yours thats a real ass bitch rite there,bullying
thejudyann: annoying bitch that i love http://tco/oxlqvqbrc judyanns so pretty,bullying
thotmouths: http://tco/aqkgorauxxlmao bitch got on some huggies,bullying
trestiffer: hi bitch no bitchbye bitch http://tco/rbcrxmrtqp,bullying
trutherbot: does he look like a bitch el_capacitor,bullying
whoiscoreyking: chase money &; not &; hoes &; &;&;&;&;&;&;,bullying
whooligan__: cant stand a i dont know what i want ass nigga &; bitch*,bullying
wiganzlad: markycrumb: gmail_shorts: im on my way http://tco/mqczuxlbtt love a chavhot sexy scally fucker,bullying
witmyrudeass: these newly gay bitches dont kno how shit works,bullying
witmyrudeass: when a bitch dont want a real job they just become strippers lol lol,bullying
wodaeeex: awww meat meat in his feelinsi ainn n my feelings bitch,bullying
wodaeeex: i want snake bites my industrial piercin &amp; a tattoodem hoe accessories dea &;&;&;&;,bullying
worldtraveis: baby albino &; http://tco/tytqjfec meeeesh,nonbullying
worldwarzee_: these hoes aint loyal,bullying
xoxoclauudia: yassssss ordered chinese &; bitch you just ate tacos you fat fuck,bullying
zmbiedance: i made that bitch lunch elizabethbatman bitches love lunch,bullying
a no brainerbut as soon as this bitch gets rich in political power her views will changepolitical whores http://tco/ekepsjwcyu&;,bullying
a pussy a day keeps the devil away doperthanyola,bullying
aint that about a bitch what does that mean,bullying
all these bitches want a baby i dont want no children,bullying
and bitch you must be lost &;&;,bullying
baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do,bullying
bae sounds like such a ghetto word use something else,nonbullying
batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved on stop being a pussy n do it urself,bullying
bleed out hoe alexa,bullying
boolin in the bando wit a few bitches,bullying
brownies for my brownie i love this movie &;,nonbullying
but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday,bullying
by the way we do punch bitches,bullying
caesar is home rt naewoodster: &;mjayskillz: https://tco/mwkaojkxbtheres so much this bitch looks like lets start with ape shit&;&;&;,bullying
chinese maverick: we were communicating comrade u know giving the imperialist yanks the birdie https://tco/gzjerps,nonbullying
dad say hi to my snapchat dad &;&;&;&; duces bitch &;&;&;&;,bullying
do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunch these hoes,bullying
dont know no ugly bitches dont know no broke niggaskevin_gates,bullying
dont make me make you fall in live with a nigga like meee the birds &amp; are my favorite songs by weeknd,bullying
dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch,bullying
dont you ever give my pussy away you keep it tight alright,bullying
dropped a stack cause bitch im onpoloboy song called dopedownload the mixtape here: http://tco/laczetg,bullying
dumb bitches do dumb things,bullying
eat the pussy like a real nigga hungry,bullying
eff it lets go after the cripple http://tco/ksamxjpfv,bullying
everything look better with a bitch next to it,bullying
facto shaunasayomi: who cares if you a hoe when your ass looks like this http://tco/cjdtaqf,bullying
for every bad bitch there is a nigga tired of fucking her,bullying
foreign chick no lie man that bitch beautiful,bullying
fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich http://tco/cgxhnaka,bullying
fuck / i make my own rules suck my dragon balls bitch call me goku,bullying
generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird ^_^ http://tco/lrjwdfhvt,nonbullying
get me that shit bitch you is fine bear,bullying
get your ass back to detroit ya fuckin wigger,bullying
girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe,bullying
how do you know my twitter password bitch please,bullying
have you seen my shows have you seen my hoes if i wasnt hot would they be so thick,bullying
he a bitch for hitting that hoe &;&;&;&;&;&;&;&;&;,bullying
he married to a white woman lucky sumbitch  uncle ruckus,bullying
he wanna be my nigga but im just trinna be his savings account &; &;&;&;&; omg imma funny ass bitch man but thats real shit &;,bullying
her great grandmas a hoe her grandmas a hoe her moms and a hoe and shes a hoe its a long line of hoes grandpa carl everyone,bullying
hey go look at that video of the man that found the kidnapped girls in ohiowhat a nigger  shitmybosssays,bullying
hey pussy you still there,bullying
how about we draft all those gungho folks and send them to afghanistan or other war zones so they can show their http://tco/srzcehx,nonbullying
how hotter than is it a bitch,bullying
how u talking to hoes bout bro n em why you talking to hoes bout bro n em,bullying
how you doing crazy bitch is hilarious,bullying
i know my shoes dirty as fuck whatever bitch you dont have to calllike negro one of the first things they look at is shoes dog,bullying
i am a thrill billywith a hillbilly heart billyraycyrus hahahahaha jesus murphy,nonbullying
i call him my bitch makennam_,bullying
i cant handle no liquor but these bitches cant handle meeedd  chief sosa,bullying
i dont chase after dudes i chase after bitches  edgar bautista,bullying
i dont love these hoes baby its me and you forever,bullying
i dont even need a picture of tamar that bitch is beat in every picture&;&;&;&;&;,bullying
i dont have hoes &;,bullying
i found a new way to chug you have to open your mouth alot shitallysays,nonbullying
i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her,bullying
i got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi,bullying
i got a sister she told me stop calling women bitches,bullying
i guess this is the night bitches die stewie is that nigga,bullying
i had a bitch that had a bitch had the bitch eating halibut  iamyoungroc freshrhymes jerksquad slowstir,bullying
i have this ladyloveshes married but i still wanna bang hershe wont have sex with mewhat a bitch ~a troubadour probably,bullying
i heard you was looking for candy man bitch,bullying
i hope you dont get mad ladies i only call you bitches bitches bc i dont know your names individually katt williams letmicahdown,bullying
